,0,1
PortalesNMRoosevelt,34.1861922,-103.3343978
BlanchardMIMontcalm,43.5197478,-85.0797983
PhillipstonMAWorcester,42.5506002,-72.145014
CrimoraVAAugusta,38.1540237,-78.8503063
MarshallvilleGAMacon,32.4562623,-83.9401857
DelcambreLAVermilion,29.948261,-91.9887328
LucedaleMSJackson,30.9251869,-88.5900235
OrleansVTOrleans,44.8708524,-72.2565721
Rock StreamNYSchuyler,42.4711829,-76.9274616
GriftonNCPitt,35.3978455,-77.43257498505285
TrussvilleALSt. Clair,33.6196266,-86.6084342
CorbinKYLaurel,36.9486986,-84.0968761
Horseshoe BayTXBurnet,30.5442091,-98.3669797
SylvesterTXFisher,32.7209445,-100.2542708
LauderdaleMSLauderdale,32.5206941,-88.5117048
Drakes BranchVALunenburg,36.9929252,-78.6011098
AldaNEHall,40.8701915,-98.4674217
MorrisonTNWarren,35.602851,-85.9197071
BondurantWYSublette,43.1602855,-110.34478180270534
North BlenheimNYSchoharie,42.4709109,-74.4454234
CortlandOHTrumbull,41.330334,-80.725358
Hickory GroveINBenton,38.324442,-85.813969
UnionvilleIAAppanoose,40.8183488,-92.6954705
Prairie GroveARWashington,35.9759145,-94.3177103
KentwoodLATangipahoa,42.8694731,-85.6447492
OtisORTillamook,45.0242748,-123.9465021
RichlandIAKeokuk,41.1855708,-91.992953
RichlandMOLaclede,37.860142499999995,-92.39813615084731
Mc KenzieTNCarroll,34.3651321,-84.9292894
MossTNClay,36.589226,-85.6169166
RoxburyNHCheshire,42.953585000000004,-72.19648924474737
RangerGAGordon,34.501414,-84.71103338102057
BostonNYErie,42.6289495,-78.7375289
SalvisaKYAnderson,37.9167422,-84.8577283
FostoriaOHWood,41.156998,-83.4168702
KenmareNDWard,48.674748,-102.082664
RooseveltWAKlickitat,45.7560905,-120.19459591352941
UnadillaNEOtoe,40.6814015,-96.2720814
EltonLAJefferson Davis,40.217056,-74.3412591
SundanceWYCrook,44.4064017,-104.3758953
Winter ParkCOGrand,39.882398,-105.7806082505625
Spring ArborMIJackson,42.203464,-84.55037566187215
WyomingIAJones,42.0591801,-91.0073701
OzarkMOGreene,36.6467816,-92.4575198
South BarringtonILLake,42.088522,-88.14840371084922
AldrichMOPolk,37.5494185,-93.55123116522502
MullinTXMills,31.5568276,-98.6656013
MartinsvilleVAMartinsville City,36.6915262,-79.8725386
CimarronKSFinney,37.8066881,-100.3482003
JacksonLAEast Feliciana,32.2990384,-90.1847691
MonroeORLane,44.3144375,-123.2974767
PittsvilleVAPittsylvania,36.9818108,-79.4619718
DalboMNIsanti,45.6588517,-93.398841
Saint GabrielLAIberville,30.2576953,-91.0992706
HeyburnIDMinidoka,42.5585202,-113.7639048
Sandia ParkNMBernalillo,35.1679513,-106.3653851
FiddletownCAEl Dorado,38.5037966,-120.7554891
East DummerstonVTWindham,42.9323033,-72.5531456
LuanaIAClayton,43.0602597,-91.4540293
AtascosaTXBexar,28.8554434,-98.5316314
YesoNMDe Baca,34.4391582,-104.6102632
HartlandVTWindsor,43.5408824,-72.3990809
MilwaukieORClackamas,45.4453901,-122.6392889
AllentownNJMercer,40.1778887,-74.5834887
MinoaNYOnondaga,43.076178,-76.000753
RandlemanNCGuilford,35.8179143,-79.8030873
StrattonNEHitchcock,40.1482012,-101.2268424
Villa RidgeILPulaski,38.4630715,-90.87913180363714
San AugustineTXSan Augustine,31.3970365,-94.1751389
BoiseIDBoise,43.6166163,-116.200886
NiwotCOBoulder,40.101675400000005,-105.15349018696142
Fort RockORLake,43.3762321,-121.0671524
BridgeportNYMadison,43.1553457,-75.9693622
HelenwoodTNScott,36.414239499999994,-84.54488104323423
AlbionIAMarshall,42.1124866,-92.9885339
StockdaleTXWilson,29.2339501,-97.9607748
WalnutMSAlcorn,34.1489999,-90.3989834
CarrollIACarroll,42.0193628,-94.860335
DundasVALunenburg,36.9148705,-78.0216678
Box SpringsGAMuscogee,32.5326403,-84.6610372
MillstadtILSt. Clair,38.4614404,-90.0917755
CherokeeIACherokee,42.7247968,-95.6249803
Central CityIALinn,42.2038829,-91.5240561
GranburyTXSomervell,32.4407788,-97.7926088
HinckleyILDeKalb,41.7689183,-88.640913
TahokaTXLynn,33.1647623,-101.7971099
YumaCOYuma,40.0163487,-102.458253
Grays RiverWAWahkiakum,46.4304354,-123.4634391
Bulls GapTNHawkins,36.2636545,-83.07900818096925
StatesvilleNCAlexander,35.7826363,-80.8872959
MapletonIAMonona,42.1658227,-95.7930621
SouthavenMSDesoto,34.9889818,-90.0125913
BrothersORHarney,42.0312223,-124.2567572
PoultneyVTRutland,43.517186,-73.23658
GloucesterNJCamden,39.7267303,-75.1535378
PinckneyvilleILPerry,38.0803286,-89.3820321
CorrectionvilleIAWoodbury,42.4749887,-95.785565
WysoxPABradford,41.7745194,-76.3993837
BoydsWAFerry,48.7137914,-118.1327718
New WilmingtonPAMercer,41.1222812,-80.3328428
TruesdaleMOWarren,38.811714,-91.1304259
West WinfieldNYMadison,42.8853489,-75.1932175
JewettOHHarrison,40.3678437,-81.0053731
New PlymouthOHVinton,39.3847914,-82.3962649
Fort KnoxKYMeade,37.897655150000006,-85.90385212370151
Big IslandVAAmherst,37.591811,-77.0510808
MoreheadNCGuilford,35.838906,-79.033333
Fort DenaudFLHendry,26.7423575,-81.5103172
RayleGAWilkes,33.7912215,-82.90519837242685
Saint JohnsFLSaint Johns,29.9032284,-81.4145468
PardeevilleWIColumbia,43.5377608,-89.3001174
FifieldWIPrice,45.8796767,-90.4221048
MoranWYTeton,43.8417264,-110.5079823
East BradyPAArmstrong,40.9851626,-79.6118472
De WittNESaline,40.393614,-96.922806
UticaKYDaviess,37.6022699,-87.1130521
District 16TNDavidson,14.4866811,121.0214055
CloutiervilleLANatchitoches,31.543226,-92.9182136
CurrieNCPender,34.4626671,-78.1011055
FlintstoneGAWalker,34.9417429,-85.3435692
WashingtonLASt. Landry,38.8949924,-77.0365581
Lime SpringsIAHoward,43.4488554,-92.2807251
WoodlawnTNMontgomery,36.2731616,-82.4590334
RockportWASkagit,48.485377,-121.60601862828045
RichlandPABerks,40.3592589,-76.2582849
BellsTNMadison,35.7111847,-89.087565
AltusOKJackson,34.6381255,-99.3339754
MerrillORKlamath,42.025152,-121.60055
ParisKYBourbon,38.2097987,-84.2529869
DillerNEGage,40.10948,-96.935415
IxoniaWIJefferson,43.137841,-88.59792818646945
ShannonMSLee,34.1162203,-88.7117181
MizeMSSmith,31.8684927,-89.5559024
AddisonNYSteuben,42.1051571,-77.2340584
DuryeaPALuzerne,41.347817,-75.7564267
Iron RiverMIIron,46.092732,-88.642355
Calvert CityKYMarshall,37.0333896,-88.3500362
ThorntonCASan Joaquin,38.2260268,-121.4246733
YorkMEYork,43.1520973,-70.6493185
Marion CenterPAIndiana,40.772012000000004,-79.04700151986006
BensonNCHarnett,35.3814368,-78.5480563
IdaLACaddo,42.3788371,-95.4949407
Pine BeachNJOcean,39.9359515,-74.1709735
MasontownWVPreston,39.552306,-79.7978358
BradfordOHMiami,40.1321489,-84.4308181
CallandsVAPittsylvania,36.8201391,-79.5866965
FilerIDTwin Falls,42.570186,-114.6078214
WarwickGAWorth,31.8310072,-83.9187886
GroveOKDelaware,36.5936863,-94.7691186
Mount AiryLASt. John the Baptist,40.0640001,-75.1865661
Garden ValleyIDBoise,44.089894,-115.9520638
TenstrikeMNBeltrami,47.6563825,-94.6768682
LakesideORCoos,43.575891,-124.174763
WyomingDEKent,39.1181681,-75.5588139
OnaWVCabell,38.4248088,-82.2132003
BonoARCraighead,35.9086842,-90.8026153
NederlandTXJefferson,29.9743803,-93.9923965
CharlotteTNDickson,36.1772797,-87.3397319
BelleWVKanawha,38.2320006,-81.5378003
Cabin CreekWVKanawha,38.1965025,-81.4772223
South AcworthNHSullivan,43.1909099,-72.2853647
BurdettNYSchuyler,42.4200726,-76.8488463
WillowickOHLake,41.633103,-81.468727
Banner ElkNCAvery,36.1631818,-81.8715019
GranvilleILPutnam,42.9855403,-95.8736256
Pleasant HillMOCass,38.794218,-94.24767233975314
HartwickNYOtsego,42.6597973,-75.0487708
DrewseyORHarney,43.8065466,-118.3774232
Parkers LakeKYMcCreary,38.040363,-84.5607697
Fort LaramieWYGoshen,42.212745,-104.517179
ReadsboroVTBennington,42.7717488,-72.9473219
Little PlymouthVAKing and Queen,37.627365,-76.7927393
Knob NosterMOJohnson,38.7666798,-93.5585458
New HavenKYLarue,37.6578397,-85.5910728
PetersburgOHMahoning,40.912889,-80.529573
SwanvilleMNTodd,45.91479914999999,-94.63837562453601
SykesvillePAJefferson,41.0503401,-78.8222537
LivingstonKYRockcastle,37.2978634,-84.2149339
Verona BeachNYOneida,43.1909019,-75.729074
AugustaKSButler,37.6913769,-96.9707179
SeymourMOWebster,37.1464398,-92.7687819
SilverthorneCOSummit,39.657180499999996,-106.08221484402384
New Pine CreekORLake,41.9940541,-120.2971776
North ChathamMABarnstable,41.7015004,-69.9536265
WorthingtonPAArmstrong,40.8384567,-79.6314598
MayportPAClarion,41.0336768,-79.2514282
SomersetKYPulaski,37.0920222,-84.6041084
EdwardsMNKandiyohi,46.4488483,-95.988943
BaileyvilleILStephenson,40.7081186,-77.9852817
PotlatchIDLatah,46.9214798,-116.8969716
GlennvilleCAKern,35.7288416,-118.7036997
GraysonKYCarter,38.3325812,-82.9485023
WheelerTXWheeler,35.3921902,-100.2632764
Tolovana ParkORClatsop,45.872069,-123.9597324
ElizabethtownINJennings,39.1350522,-85.8133147
EllijayGADawson,34.6950278,-84.4827394
TyronzaARCrittenden,35.4900827,-90.358711
PinedaleWYSublette,42.8671325,-109.8609808
DepositNYBroome,42.0600834,-75.4276769
SandersKYCarroll,38.6553424,-84.9471713
TuckasegeeNCJackson,35.2703778,-83.1226416
PenhookVAPittsylvania,36.989725,-79.63497706935941
CookMNItasca,47.9149076,-90.47301
MulberryARCrawford,35.5006417,-94.0515919
Saint HedwigTXBexar,29.4144012,-98.2000099
GriffinGAButts,33.2467807,-84.2640904
Wood RiverNEHall,40.821054,-98.600621
HickmanNELancaster,40.6199714,-96.6323776
RemsenIAPlymouth,42.8147111,-95.9733511
ChelseaIATama,41.9187423,-92.3942415
CapulinNMUnion,36.7410771,-103.9936067
GoblesMIVan Buren,42.3608691,-85.8794636
AllowayNJSalem,39.5617245,-75.35261178251612
GodfreyILMadison,38.9556031,-90.1867765
BrookvilleKSSaline,38.7750057,-97.8683772
CumbyTXHopkins,33.1373366,-95.8394083
PrincetonKSFranklin,38.4889038,-95.275252
SaginawMNSaint Louis,46.8591081,-92.4443566
BelgradeMNKandiyohi,45.4530207,-95.0044608
WalthillNEThurston,42.1483405,-96.488531
GrenvilleNMUnion,36.5935205,-103.6134358161341
ReserveNMCatron,33.7133071,-108.7578619
UniontownWAWhitman,39.900076,-79.7164326
GenoaOHOttawa,41.5181064,-83.359094
Tarawa TerraceNCOnslow,36.0168149,-78.9728158
LouisvilleNECass,40.9977765,-96.1622352
BlackwellOKKay,36.8044767,-97.2828207
HernandoMSDesoto,34.823987,-89.9937018
TridellUTUintah,40.4535682,-109.84987
WeirtonWVHancock,40.4189566,-80.5895167
AdamstownPALancaster,40.2412035,-76.0563303
HanoverVAHanover,37.766531,-77.3702584
HowardWIBrown,44.5433912,-88.0880213
SpiritwoodNDBarnes,46.9360994,-98.4956481
MauriceLAVermilion,42.9663803,-96.180583
ElandWIMarathon,44.8705272,-89.2151134
RyeNHRockingham,43.0120186,-70.7719426
PetoskeyMIEmmet,45.373343,-84.95533
RosebushMIIsabella,43.6991569,-84.7678339
LuttrellTNUnion,36.1995269,-83.7418507
KeshenaWIMenominee,44.8838651,-88.6337121
Cobbs CreekVAMathews,37.256863,-79.379335
KabetogamaMNKoochiching,48.437695,-93.027374
AndrewsTXAndrews,32.2690953,-102.6042447
Twin LakesCOLake,39.8242717,-105.0064163
NooksackWAWhatcom,48.9240143,-122.32366
Olive BranchMSDesoto,34.9617605,-89.8295315
PaulIDLincoln,42.6079647,-113.7833506
MelbaIDCanyon,43.3732565,-116.53049457188587
BelvidereNCPerquimans,36.2687674,-76.5357774
GreenvilleKYMuhlenberg,37.2011539,-87.1788854
PlushORLake,42.4115497,-119.9038399
CottonMNSaint Louis,47.16938,-92.4763
TustinMIOsceola,44.102512,-85.458941
LucasOHRichland,41.6508446,-83.621321
Great BendPASusquehanna,41.9717446,-75.7432423
Fanning SpringsFLGilchrist,29.584535600000002,-82.92046521332824
MadeliaMNBrown,44.0507937,-94.4182981
KalonaIAWashington,41.4830723,-91.7060016
MarionLAUnion,32.7931661,-94.344488
GrovesTXJefferson,29.9482695,-93.9171155
Lone OakTXHunt,32.9968345,-95.9403185
AthenaORUmatilla,45.8119097,-118.491336
AvonNYMonroe,42.89815285,-77.72757515835676
BerkeyOHLucas,41.7156065,-83.8393852
SpanishburgWVMercer,37.4459511,-81.1200937
BedfordVABedford,37.3344561,-79.5235083
FentonMOSaint Louis,38.5131989,-90.4400578
Breaux BridgeLASaint Martin,30.2735323,-91.8992837
DurantOKBryan,33.9958945,-96.3814259
Glenn HeightsTXEllis,32.54387255,-96.85518325593674
SaltilloMSLee,34.3765897,-88.6844613
Garden CityUTRich,41.946878,-111.3935397
West FarmingtonOHTrumbull,41.390611,-80.973426
College CornerOHButler,39.5675514,-84.8144004
OttawaILLa Salle,41.5421375,-83.213342
Lone JackMOJackson,38.8708419,-94.1738345
CentraliaMOBoone,39.2103186,-92.1379539
LelandILLa Salle,34.2203056,-78.0335992
BradyTXMcCulloch,31.1317825,-99.334939
NaubinwayMIMackinac,46.0945904,-85.4470425
CrawfordsvilleIAWashington,41.2153859,-91.5387515
HermantownMNSaint Louis,46.8068852,-92.2382464
CraigmontIDLewis,46.241276,-116.4670889
CottagevilleWVJackson,38.8656381,-81.8234667
HannacroixNYGreene,42.4289715,-73.8092911
AndoverOHAshtabula,41.607169,-80.571323
WinchesterVAWinchester City,39.1852184,-78.1652404
BarneyGABrooks,31.008834,-83.51330796897754
ClaytonNMUnion,36.4507836,-103.184797
OrofinoIDClearwater,46.4811378,-116.2557789
Copperas CoveTXLampasas,31.124062,-97.9030785
MarblemountWASkagit,48.534909,-121.43506565928999
SwantonOHFulton,41.5906822,-83.8931809
GlencoeMNMcleod,44.769129,-94.1516424
LexingtonOKCleveland,35.0147945,-97.3355835
Bingham CanyonUTSalt Lake,40.532127849999995,-112.13426659685783
West OssipeeNHCarroll,43.8247967,-71.2047919
SpringdalePAAllegheny,40.5409008,-79.7839373
SteubenvilleOHJefferson,40.3697905,-80.6339638
GladstoneVAAppomattox,37.5468094,-78.8494619
LulingLASaint Charles,29.680314,-97.6473265
KnoxINStarke,38.687009,-87.3811461
Colonial HeightsVAColonial Heights City,37.2555718,-77.4112016
JamesvilleNCMartin,35.8112719,-76.896616
MandevilleLASaint Tammany,30.3582305,-90.0657477
OcateNMMora,36.175592,-105.0480608
AbiquiuNMRio Arriba,36.2070977,-106.3186283
Pe EllWALewis,46.571414,-123.2968442
SuffolkVASuffolk City,36.7282096,-76.5835703
RoselandLATangipahoa,37.278847,-94.84409135716717
HeuveltonNYSaint Lawrence,44.618333,-75.40741
IntercoursePALancaster,40.0386107,-76.1076485
WindsorVAIsle Of Wight,36.808483,-76.7441247
Wrightsville BeachNCNew Hanover,34.2079917,-77.7955907
DuluthMNSaint Louis,46.7729322,-92.1251218
DearyIDLatah,46.7993412,-116.5559894
TerrebonneORJefferson,44.3526526,-121.1786591
KeswickIAKeokuk,41.4525084,-92.2393485
PrincetonIAScott,41.6747543,-90.3404075
McLoudOKPottawatomie,35.4358996,-97.0914163
AdolphusKYAllen,36.6517098,-86.2613779
MendotaVAWashington,36.7109367,-82.3015299
NickersonNEDodge,41.534442,-96.470302
FoxworthMSMarion,31.238233,-89.868692
BurnsWYLaramie,41.192782,-104.359227
SummervilleORUnion,45.4884699,-118.0029941
North BeachMDCalvert,38.707868,-76.5314893
WaltonINCass,40.662707499999996,-86.24611917317421
Mount HealthyOHHamilton,39.2336687,-84.5457778
ModocSCMccormick,33.7227662,-82.2159986517751
ThomsonGAMcduffie,33.4707348,-82.5045956
West BurlingtonIADes Moines,40.8250971,-91.1565356
Iron MountainMIDickinson,45.820233,-88.06596
Manitowish WatersWIVilas,46.1226673,-89.806455
CarneyOKLincoln,35.8083932,-97.012807
Saranac LakeNYFranklin,44.329497,-74.131279
Mountain HomeARBaxter,36.3353449,-92.3851593
SheddORLinn,44.4615118,-123.1103713
KeezletownVARockingham,38.4151254,-78.8019691
ChetekWIBarron,45.3141273,-91.6510007
GrantsburgWIBurnett,45.7763419,-92.6827041
La PlaceLASt John The Baptist,40.764459849999994,-73.97449410382455
WinginaVABuckingham,37.6398653,-78.7239039
MontroseCOOuray,38.4375391,-108.2403855
MoraviaNYCayuga,42.7125702,-76.4216025
Fairview HeightsILSaint Clair,38.5889386,-89.990382
SkiatookOKOsage,36.3684245,-96.0013847
VidalCASan Bernardino,34.1189042,-114.5102364
TownsendTNBlount,35.6753657,-83.7557282
MillstadtILSaint Clair,38.4614404,-90.0917755
Swea CityIAKossuth,43.3847857,-94.3096682
FayetteIAFayette,42.8420766,-91.850265
PaducahTXCottle,34.0133612,-100.3032917
North San JuanCAYuba,39.369864,-121.1054484
ShadysideOHBelmont,39.9709072,-80.7506399
WarsawVARichmond,37.9587465,-76.7580211
CarrboroNCOrange,35.9101438,-79.0752895
CeresVABland,37.0178949,-81.3428823
Lester PrairieMNMcleod,44.8838514,-94.0416389
Pleasant HopeMOGreene,37.463098,-93.2726904
Horn LakeMSDesoto,34.9553719,-90.0348139
NewportNHSullivan,43.365625,-72.173996
RoystonGAHart,34.2870503,-83.1101483
AdrianGAEmanuel,32.5307224,-82.5892995
SpringerOKCarter,34.3145355,-97.1427939
Cumberland CityTNHouston,36.3933859,-87.6364056
PowderlyTXLamar,33.8112159,-95.5244023
WilliamsfieldOHAshtabula,41.533387,-80.570629
North BloomfieldOHTrumbull,41.4642221,-80.868421
RoanokeINHuntington,40.9625467,-85.3733078
MattaponiVAKing And Queen,37.5348666,-76.7727386
Junction CityWIPortage,44.5907989,-89.7673452
HamiltonNYMadison,43.6307863,-74.4659275
OsseoWIJackson,44.5780878,-91.2224609
PhoenixNYOswego,43.231179,-76.300764
WellsburgIAGrundy,42.4347884,-92.9245348
WewokaOKSeminole,35.1586902,-96.4933457
GainesboroTNJackson,36.3556149,-85.6588665
AlexandriaNHGrafton,43.61172,-71.792908
RothburyMIOceana,43.507232,-86.347572
ClarkstonGADekalb,33.8095487,-84.2396434
WarbaMNItasca,47.12883,-93.266598
HansenIDTwin Falls,42.5311224,-114.301272
SalmonIDLemhi,45.1757547,-113.8959008
HomerNYOnondaga,42.6370141,-76.1788174
Laurel ForkVACarroll,36.762109,-80.414863
Newport NewsVANewport News City,36.9786449,-76.4321089
Park HillOKCherokee,35.8621725,-94.93706037454277
CooperTXDelta,33.3721434,-95.6877086
Wheat RidgeCODenver,39.766098,-105.0772063
LyonsORLinn,44.7745664,-122.6150855
Trout LakeWAKlickitat,45.996998,-121.5288665
LikelyCAModoc,41.2304507,-120.5041193
GreenbackTNLoudon,35.6611904,-84.1721357
HenryVAFranklin County,36.6725813,-79.9242922
WrayGAIrwin,31.6224128,-83.0548714
GordonGATwiggs,34.5019651,-84.8986308
MoultonIAAppanoose,40.6858531,-92.6774148
Sauk VillageILCook,41.4883685,-87.5675414
BronsonTXSabine,31.3440743,-94.0135242
HardyVAFranklin,37.2318062,-79.8105908
GilliamLACaddo,39.2333592,-93.0046373
HuddlestonVABedford,37.1568109,-79.4744732
Fox LakeWIDodge,43.565543,-88.9064984
KirklandILDeKalb,42.0925258,-88.8512063
SilverthorneCOGrand,39.657180499999996,-106.08221484402384
BroctonNYChautauqua,42.388669,-79.441157
Ventnor CityNJAtlantic,39.3405045,-74.4773916
Margate CityNJAtlantic,39.327894,-74.5034858
White PlainsVABrunswick,36.6443132,-77.9583268
ShinerTXLavaca,29.429978,-97.1717981
OurayCOOuray,38.146044,-107.7414887
WhittemoreMIIosco,44.23363,-83.803042
Fall RiverWIColumbia,43.3844338,-89.0451108
BlissIDGooding,42.9267744,-114.9492739
JamesburgNJMiddlesex,40.3526079,-74.4401513
HarrisonburgVAHarrisonburg City,38.4396675,-78.87013652524797
MontvaleVABedford,37.3845815,-79.7311483
ConradIAMarshall,42.2261735,-92.8724062
AmanaIAIowa,41.8000071,-91.8707335
RinconNMDo�a Ana,32.6736424,-107.0649422
Mill CityORLinn,44.7540106,-122.4781385
NorthvilleNYFulton,40.97334185,-72.60858304473243
New WoodstockNYMadison,42.8484003,-75.8543591
North SyracuseNYOnondaga,43.13479,-76.129924
FerdinandINSpencer,38.223944,-86.8622155
LocklandOHHamilton,39.2292249,-84.4577201
BradfordPAMckean,41.9558963,-78.6439164
CentrevilleMISaint Joseph,41.9234455,-85.5287424
La PorteINLa Porte,41.6105983,-86.7225227
GlencoeMOSaint Louis,33.4092517,-105.4488713
ParagouldARGreene,36.0584021,-90.4973286
HagermanIDGooding,42.8121244,-114.898669
Quil Ceda VillageWASnohomish,48.07886155,-122.1876734181028
GunpowderMDHarford,39.4374278,-76.3690732
Fond Du LacWIFond Du Lac,43.7748763,-88.4458033
Gum SpringVAGoochland,37.7755963,-77.8966487
Pawnee CityNEPawnee,40.108334,-96.154451
RexburgIDMadison,43.8235163,-111.7870222
BranscombCAMendocino,39.6534911,-123.6255723
OwentonKYOwen,38.536456,-84.8418926
New MarketTNJefferson,34.895672000000005,-86.41498977939412
KieferOKCreek,35.9447664,-96.0638428
GeringNEScotts Bluff,41.8259059,-103.6605429
BrandywineMDPrince Georges,38.6967833,-76.8477485
BedfordINLawrence,38.8611619,-86.4872149
PleasantonTXAtascosa,28.967194,-98.4786269
EddyTXMclennan,31.2968765,-97.2534847
SapulpaOKTulsa,36.0005035,-96.1049612
EufaulaOKMcintosh,35.2873206,-95.5824846
AllenhurstNJMonmouth,40.2362237,-74.0006926
ForsythILMacon,34.235309,-84.1335644
SeadriftTXCalhoun,28.4152807,-96.7135933
DerryNMSierra,32.7881302,-107.2822451
BridgtonMECumberland,44.055025,-70.713501
BarnardsvilleNCBuncombe,35.777612,-82.4548511
BrownsvilleWIFond du Lac,43.6163809,-88.4906592
Prairie VillageKSJohnson,38.9914109,-94.6332768
LonaconingMDAllegany,39.5659229,-78.980304
PollocksvilleNCJones,35.0059914,-77.2210654
PierreSDHughes,44.368305,-100.351185
Iron RiverWIBayfield,46.6531767,-91.4459298
